<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.01.04	117.720	118.182	117.047	117.214	172525	141471272000	0
2017.01.05	117.215	117.425	115.213	115.339	222906	153808965000	0
2017.01.06	115.328	117.175	115.065	116.942	190299	135880459000	0
2017.01.09	116.993	117.528	115.949	116.005	157851	117525648000	0
2017.01.10	115.999	116.340	115.192	115.759	188619	135899268000	0
2017.01.11	115.743	116.870	114.239	115.399	218378	157508934000	0
2017.01.12	115.401	115.502	113.750	114.703	229931	162459681000	0
2017.01.13	114.674	115.440	114.154	114.338	184292	121693602000	0
2017.01.16	114.221	114.462	113.617	114.174	131932	87764749000	0
2017.01.17	114.174	114.279	112.591	112.609	217208	149813222000	0
2017.01.18	112.611	114.754	112.566	114.631	183822	142874763000	0
2017.01.19	114.630	115.616	114.397	114.842	210633	185612200000	0
2017.01.20	114.838	115.382	114.206	114.464	210636	195571582000	0
2017.01.23	114.313	114.414	112.680	112.686	212531	203488484000	9
2017.01.24	112.679	113.891	112.519	113.789	194258	186270718000	0
2017.01.25	113.747	113.985	113.033	113.258	187262	183563508000	0
2017.01.26	113.233	114.853	113.044	114.505	187443	178477571000	0
2017.01.27	114.508	115.372	114.386	115.028	169915	168413093000	0
2017.01.30	114.761	114.946	113.442	113.750	177602	183487655000	9
2017.01.31	113.733	113.961	112.076	112.784	212783	211885313000	0
2017.02.01	112.771	113.948	112.636	113.224	189274	195488872000	0
2017.02.02	113.230	113.360	112.048	112.783	186472	190595963000	0
2017.02.03	112.782	113.470	112.311	112.443	170913	170401464000	0
2017.02.06	112.384	112.772	111.618	111.726	166664	171916035000	0
2017.02.07	111.708	112.573	111.588	112.375	162301	170480646000	9
2017.02.08	112.354	112.540	111.627	111.924	163598	164408895000	9
2017.02.09	111.921	113.342	111.731	113.247	147751	148619057000	0
2017.02.10	113.236	113.854	112.853	113.065	157944	156988159000	9
2017.02.13	113.513	114.164	113.435	113.724	139124	144600288000	0
2017.02.14	113.721	114.495	113.245	114.238	159385	160937969000	0
2017.02.15	114.218	114.953	113.859	114.140	147762	149348146000	9
2017.02.16	114.144	114.305	113.081	113.214	152739	156571127000	9
2017.02.17	113.240	113.497	112.614	112.697	143385	146964204000	0
2017.02.20	112.886	113.234	112.786	113.068	104552	109051633000	0
2017.02.21	113.077	113.773	113.011	113.669	133019	130847181000	0
2017.02.22	113.654	113.726	112.904	113.315	152617	147299850000	0
2017.02.23	113.302	113.451	112.547	112.601	137760	126868787000	9
2017.02.24	112.569	112.952	111.931	112.006	135048	127726015000	0
2017.02.27	112.120	112.837	111.913	112.683	137377	128234402000	0
2017.02.28	112.678	112.895	111.685	112.752	148990	137745602000	0
2017.03.01	112.733	114.044	112.714	113.712	178852	154456370000	0
2017.03.02	113.696	114.588	113.678	114.409	139181	130858038000	9
2017.03.03	114.406	114.745	113.807	113.886	152282	150730961000	0
2017.03.06	113.879	114.132	113.555	113.881	122691	123955936000	0
2017.03.07	113.848	114.152	113.726	113.968	114234	114906885000	0
2017.03.08	113.935	114.755	113.604	114.317	142339	141977282000	0
2017.03.09	114.312	114.997	114.297	114.932	166349	165523002000	9
2017.03.10	114.933	115.500	114.650	114.717	168182	161818153000	0
2017.03.13	114.764	114.915	114.478	114.843	137403	135544877000	0
2017.03.14	114.844	115.191	114.515	114.730	130401	126456489000	9
2017.03.15	114.729	114.881	113.169	113.457	145221	140202524000	0
2017.03.16	113.459	113.544	112.900	113.294	159023	156984113000	0
2017.03.17	113.294	113.488	112.560	112.702	122753	122543712000	9
2017.03.20	112.639	112.894	112.453	112.495	102515	101892296000	9
2017.03.21	112.498	112.865	111.540	111.776	163067	158992467000	0
2017.03.22	111.775	111.788	110.728	111.260	185569	178016126000	9
2017.03.23	111.260	111.576	110.625	110.973	177580	173535924000	9
2017.03.24	110.971	111.478	110.623	111.217	163056	157572084000	0
2017.03.27	110.919	111.043	110.106	110.652	160264	157716045000	0
2017.03.28	110.633	111.198	110.174	111.129	143425	142551980000	9
2017.03.29	111.133	111.313	110.712	111.032	142946	137959487000	0
2017.03.30	111.006	111.942	110.938	111.899	144205	138954407000	9
2017.03.31	111.890	112.193	111.239	111.264	145476	139303324000	9
2017.04.03	111.355	111.584	110.852	110.884	131218	131034671000	9
2017.04.04	110.880	110.928	110.265	110.724	148430	141623367000	0
2017.04.05	110.709	111.451	110.534	110.693	149930	146208642000	0
2017.04.06	110.682	111.138	110.286	110.794	150550	146210573000	0
2017.04.07	110.779	111.362	110.126	110.971	181929	169111931000	9
2017.04.10	111.016	111.576	110.802	110.929	120543	122221493000	0
2017.04.11	110.928	110.928	109.590	109.602	141890	144578385000	9
2017.04.12	109.610	109.863	108.955	109.009	153509	156064715000	0
2017.04.13	108.999	109.389	108.720	109.085	150055	150250559000	9
2017.04.14	109.096	109.219	108.542	108.542	82306	61760349000	9
2017.04.17	108.738	109.050	108.129	108.896	106322	107652562000	0
2017.04.18	108.901	109.217	108.317	108.401	144287	145601451000	9
2017.04.19	108.401	109.178	108.377	108.854	132875	138209639000	0
2017.04.20	108.839	109.484	108.716	109.312	127150	126569599000	9
2017.04.21	109.312	109.419	108.878	108.979	119409	119528956000	9
2017.04.24	110.489	110.501	109.655	109.744	148059	141198885000	0
2017.04.25	109.740	111.185	109.590	111.082	129214	131570976000	0
2017.04.26	111.058	111.774	110.869	111.050	157616	155828691000	9
2017.04.27	111.040	111.596	110.990	111.244	138001	135699854000	0
2017.04.28	111.235	111.713	111.068	111.528	125346	121792098000	9
2017.05.01	111.207	111.923	111.202	111.835	92217	93966228000	0
2017.05.02	111.810	112.301	111.778	111.996	113166	113464938000	0
2017.05.03	111.965	112.772	111.957	112.751	104394	105191990000	0
2017.05.04	112.728	113.044	112.314	112.457	121244	128374958000	0
2017.05.05	112.452	112.796	112.085	112.598	120806	122381547000	0
2017.05.08	112.938	113.291	112.393	113.253	121143	122435762000	0
2017.05.09	113.250	114.325	113.129	113.968	116309	120071471000	0
2017.05.10	113.969	114.365	113.623	114.264	123005	128071912000	0
2017.05.11	114.264	114.365	113.453	113.851	115258	120255488000	0
2017.05.12	113.851	113.949	113.196	113.323	111329	113884742000	0
2017.05.15	113.161	113.852	113.161	113.773	101814	103991543000	0
2017.05.16	113.775	113.787	112.928	113.111	111068	111757015000	0
2017.05.17	113.111	113.123	110.789	110.801	168868	171065769000	0
2017.05.18	110.801	111.740	110.231	111.475	212246	210140759000	0
2017.05.19	111.470	111.697	111.041	111.228	146607	150361358000	0
2017.05.22	111.022	111.603	110.875	111.295	117105	122119130000	0
2017.05.23	111.295	111.855	110.855	111.765	141430	143295308000	0
2017.05.24	111.763	112.125	111.475	111.491	134716	133357980000	0
2017.05.25	111.491	111.948	111.480	111.832	111329	115994473000	0
2017.05.26	111.832	111.844	110.875	111.253	116341	120573756000	0
2017.05.29	111.210	111.465	111.165	111.244	80686	82405689000	0
2017.05.30	111.244	111.310	110.661	110.829	110738	115209525000	0
2017.05.31	110.829	111.223	110.477	110.777	120676	121990034000	0
2017.06.01	110.777	111.478	110.673	111.351	115109	116921470000	0
2017.06.02	111.353	111.706	110.326	110.351	120781	115926357000	0
2017.06.05	110.343	110.728	110.226	110.474	72450	0	9
2017.06.06	110.442	110.523	109.223	109.408	109523	0	9
2017.06.07	109.408	109.879	109.111	109.815	97932	0	9
2017.06.08	109.815	110.381	109.378	110.037	108487	0	9
2017.06.09	109.811	110.808	109.720	110.304	115482	0	9
2017.06.12	110.284	110.436	109.629	109.938	88919	0	9
2017.06.13	109.921	110.267	109.819	110.058	78742	0	9
2017.06.14	110.035	110.339	108.805	109.568	119756	0	9
2017.06.15	109.553	110.976	109.265	110.943	115778	0	9
2017.06.16	110.895	111.414	110.642	110.824	102183	0	9
2017.06.19	110.842	111.597	110.719	111.521	81660	0	9
2017.06.20	111.521	111.783	111.305	111.441	92071	0	9
2017.06.21	111.435	111.736	111.065	111.365	95426	0	9
2017.06.22	111.365	111.444	110.946	111.312	89536	0	9
2017.06.23	111.303	111.427	111.150	111.226	76947	0	9
2017.06.26	111.118	111.941	111.118	111.856	79484	0	9
2017.06.27	111.821	112.462	111.459	112.352	108154	0	9
2017.06.28	112.324	112.411	111.826	112.323	119825	0	9
2017.06.29	112.261	112.922	111.807	112.166	128751	0	9
2017.06.30	112.166	112.599	111.725	112.361	114760	0	9
2017.07.03	112.112	113.467	112.112	113.439	92863	0	9
2017.07.04	113.341	113.439	112.735	113.273	108776	0	9
2017.07.05	113.254	113.682	112.820	113.237	104733	0	9
2017.07.06	113.240	113.466	112.882	113.186	108447	0	9
2017.07.07	113.170	114.175	113.100	113.859	110400	0	9
2017.07.10	113.909	114.298	113.837	114.027	84404	0	9
2017.07.11	114.014	114.490	113.713	113.923	100064	0	9
2017.07.12	113.923	113.971	112.923	113.123	117910	0	9
2017.07.13	113.143	113.521	112.857	113.263	111283	0	9
2017.07.14	113.262	113.575	112.256	112.528	98355	0	9
2017.07.17	112.461	112.863	112.324	112.615	88395	0	9
2017.07.18	112.603	112.686	111.682	112.030	123435	0	9
2017.07.19	112.030	112.230	111.550	111.873	99438	0	9
2017.07.20	111.909	112.413	111.475	111.872	133618	0	9
2017.07.21	111.895	112.074	111.008	111.122	110356	0	9
2017.07.24	111.097	111.316	110.618	111.110	104585	0	9
2017.07.25	111.083	111.953	110.825	111.939	115032	0	9
2017.07.26	111.865	112.196	111.056	111.140	120905	0	9
2017.07.27	111.149	111.706	110.776	111.300	164417	0	9
2017.07.28	111.268	111.326	110.544	110.640	152298	0	9
2017.07.31	110.614	110.769	110.210	110.253	123675	0	9
2017.08.01	110.243	110.586	109.915	110.378	146858	0	9
2017.08.02	110.379	110.980	110.278	110.741	138800	0	9
2017.08.03	110.664	110.824	109.851	109.979	136562	0	9
2017.08.04	110.020	111.046	109.840	110.675	121330	0	9
2017.08.07	110.708	110.916	110.642	110.749	99773	0	9
2017.08.08	110.733	110.823	110.244	110.345	93462	0	9
2017.08.09	110.350	110.351	109.555	110.032	122773	0	9
2017.08.10	110.032	110.176	109.148	109.226	123354	0	9
2017.08.11	109.176	109.398	108.724	109.163	137528	0	9
2017.08.14	109.142	109.796	109.032	109.654	120956	0	9
2017.08.15	109.692	110.843	109.602	110.685	130286	0	9
2017.08.16	110.685	110.945	110.026	110.185	121675	0	9
2017.08.17	110.185	110.365	109.442	109.583	154460	0	9
2017.08.18	109.566	109.594	108.600	109.144	166287	0	9
2017.08.21	109.331	109.417	108.632	108.991	120953	0	9
2017.08.22	108.960	109.652	108.871	109.560	91278	0	9
2017.08.23	109.552	109.821	108.916	109.026	100646	0	9
2017.08.24	109.022	109.601	108.844	109.563	110441	0	9
2017.08.25	109.563	109.840	109.109	109.348	116124	0	9
2017.08.28	109.199	109.409	109.020	109.255	86854	0	9
2017.08.29	109.230	109.896	108.264	109.631	155648	0	9
2017.08.30	109.631	110.434	109.537	110.325	105669	0	9
2017.08.31	110.325	110.667	109.876	109.955	122172	0	9
2017.09.01	109.978	110.440	109.559	110.247	109366	0	9
2017.09.04	109.573	109.930	109.378	109.673	89040	0	9
2017.09.05	109.673	109.830	108.627	108.764	125224	0	9
2017.09.06	108.695	109.392	108.446	109.271	117633	0	9
2017.09.07	109.271	109.271	108.044	108.529	126162	0	9
2017.09.08	108.443	108.529	107.314	107.834	138031	0	9
2017.09.11	108.139	109.496	108.134	109.486	106439	0	9
2017.09.12	109.377	110.252	109.235	110.161	106661	1867893000	0
2017.09.13	110.168	110.691	109.903	110.475	97995	0	0
2017.09.14	110.475	111.038	110.065	110.235	108756	0	0
2017.09.15	110.235	111.334	109.550	110.837	129725	0	0
2017.09.18	111.045	111.663	110.994	111.564	95764	0	0
2017.09.19	111.564	111.881	111.201	111.588	123452	0	0
2017.09.20	111.588	112.530	111.103	112.212	116752	0	0
2017.09.21	112.212	112.717	112.134	112.457	120329	0	0
2017.09.22	112.457	112.555	111.652	111.963	114239	0	0
2017.09.25	112.218	112.528	111.472	111.728	131079	0	0
2017.09.26	111.728	112.476	111.498	112.218	122301	0	0
2017.09.27	112.218	113.256	112.213	112.825	142429	0	0
2017.09.28	112.825	113.209	112.251	112.338	125905	0	0
2017.09.29	112.338	112.736	112.214	112.445	99821	0	0
2017.10.02	112.505	113.059	112.449	112.752	95802	0	0
2017.10.03	112.752	113.195	112.639	112.845	98065	0	0
2017.10.04	112.845	112.938	112.322	112.751	100493	0	0
2017.10.05	112.751	112.920	112.413	112.810	91912	0	0
2017.10.06	112.810	113.439	112.599	112.599	102538	0	0
2017.10.09	112.555	112.745	112.328	112.689	65271	0	0
2017.10.10	112.689	112.827	111.988	112.436	98499	0	0
2017.10.11	112.437	112.585	112.080	112.483	90707	0	0
2017.10.12	112.477	112.521	112.125	112.272	84664	0	0
2017.10.13	112.273	112.304	111.686	111.799	95368	0	0
2017.10.16	111.782	112.287	111.653	112.186	74036	0	0
2017.10.17	112.186	112.479	112.035	112.196	87638	0	0
2017.10.18	112.196	113.049	112.133	112.927	88280	0	0
2017.10.19	112.927	113.146	112.296	112.534	112393	0	0
2017.10.20	112.535	113.568	112.512	113.495	110674	0	0
2017.10.23	113.868	114.097	113.243	113.431	97785	0	0
2017.10.24	113.430	114.023	113.247	113.892	106750	0	0
2017.10.25	113.891	114.244	113.480	113.740	131893	0	0
2017.10.26	113.740	114.077	113.339	113.970	118550	0	0
2017.10.27	113.971	114.451	113.639	113.666	119134	0	0
2017.10.30	113.718	113.834	113.028	113.174	89317	0	0
2017.10.31	113.174	113.732	112.955	113.634	96854	0	0
2017.11.01	113.629	114.280	113.603	114.175	107310	0	0
2017.11.02	114.176	114.217	113.733	114.078	122004	0	0
2017.11.03	114.078	114.426	113.631	114.045	89478	0	0
2017.11.06	113.968	114.734	113.694	113.696	106660	0	0
2017.11.07	113.696	114.340	113.694	114.001	101457	0	0
2017.11.08	113.988	114.011	113.394	113.865	95489	0	0
2017.11.09	113.865	114.069	113.091	113.469	131781	0	0
2017.11.10	113.459	113.634	113.220	113.516	100051	0	0
2017.11.13	113.485	113.712	113.243	113.617	88750	0	0
2017.11.14	113.617	113.909	113.309	113.453	90107	0	0
2017.11.15	113.453	113.495	112.475	112.872	125644	0	0
2017.11.16	112.872	113.329	112.734	113.048	91698	0	0
2017.11.17	113.033	113.143	111.944	112.082	106147	0	0
2017.11.20	112.097	112.718	111.885	112.618	110230	0	0
2017.11.21	112.618	112.703	112.173	112.431	85452	0	0
2017.11.22	112.431	112.491	111.140	111.206	90255	0	0
2017.11.23	111.206	111.379	111.067	111.200	72029	0	0
2017.11.24	111.200	111.621	111.192	111.490	77288	0	0
2017.11.27	111.515	111.690	110.841	111.085	100817	0	0
2017.11.28	111.085	111.638	110.931	111.470	101889	0	0
2017.11.29	111.470	112.150	111.363	111.918	108328	0	0
2017.11.30	111.918	112.637	111.735	112.527	105674	0	0
2017.12.01	112.527	112.873	111.401	112.144	139882	0	0
2017.12.04	112.739	113.090	112.363	112.387	151259	0	0
2017.12.05	112.387	112.866	112.378	112.564	130159	0	0
2017.12.06	112.564	112.625	111.990	112.279	139083	0	0
2017.12.07	112.270	113.158	112.218	113.080	136401	0	0
2017.12.08	113.080	113.589	113.077	113.473	111903	0	0
2017.12.11	113.530	113.690	113.242	113.548	118899	0	0
2017.12.12	113.548	113.750	113.370	113.541	90026	0	0
2017.12.13	113.541	113.573	112.458	112.539	125627	0	0
2017.12.14	112.533	112.883	112.064	112.378	117636	0	0
2017.12.15	112.378	112.744	112.031	112.616	118755	0	0
2017.12.18	112.712	112.829	112.296	112.540	113304	0	2
2017.12.19	112.540	113.078	112.509	112.884	111286	0	2
2017.12.20	112.884	113.465	112.839	113.387	110203	0	2
2017.12.21	113.387	113.636	113.198	113.324	109328	0	0
2017.12.22	113.324	113.448	113.252	113.285	100889	0	2
2017.12.26	113.272	113.330	113.117	113.224	69326	0	2
2017.12.27	113.228	113.377	113.147	113.344	125439	0	2
2017.12.28	113.344	113.345	112.663	112.849	100831	0	2
2017.12.29	112.849	112.968	112.472	112.695	119934	0	2
2018.01.02	112.503	112.784	112.055	112.268	89903	0	2
2018.01.03	112.268	112.607	112.170	112.504	98828	0	2
2018.01.04	112.503	112.863	112.464	112.728	105928	0	2
2018.01.05	112.732	113.303	112.719	113.062	122487	0	2
2018.01.08	113.137	113.386	112.880	113.079	85465	0	1
2018.01.09	113.080	113.178	112.365	112.631	142865	0	1
2018.01.10	112.631	112.783	111.269	111.425	160675	0	1
2018.01.11	111.428	111.874	111.043	111.241	160778	0	1
2018.01.12	111.241	111.694	110.912	111.053	162108	0	1
2018.01.15	111.070	111.184	110.327	110.517	152007	0	1
2018.01.16	110.517	110.982	110.245	110.434	160408	0	1
2018.01.17	110.434	111.343	110.190	111.286	184193	0	1
2018.01.18	111.260	111.481	110.693	111.088	182419	0	1
2018.01.19	111.088	111.127	110.490	110.827	153998	0	1
2018.01.22	110.552	111.223	110.496	110.917	132707	0	1
2018.01.23	110.910	111.176	110.250	110.302	156176	0	1
2018.01.24	110.304	110.335	108.967	109.219	193818	0	1
2018.01.25	109.219	109.700	108.499	109.403	260329	0	1
2018.01.26	109.399	109.769	108.282	108.583	237498	0	1
2018.01.29	108.693	109.201	108.507	108.949	195894	0	1
2018.01.30	108.949	109.205	108.412	108.775	196490	0	1
2018.01.31	108.775	109.444	108.594	109.185	201322	0	1
2018.02.01	109.184	109.750	109.093	109.385	187683	0	1
2018.02.02	109.388	110.482	109.278	110.171	226293	0	1
2018.02.05	110.171	110.289	108.989	109.060	264052	0	1
2018.02.06	109.076	109.653	108.453	109.555	427330	0	1
2018.02.07	109.555	109.711	108.918	109.298	243098	0	1
2018.02.08	109.298	109.783	108.580	108.738	307790	0	1
2018.02.09	108.738	109.309	108.044	108.796	376477	0	1
2018.02.12	108.852	108.888	108.436	108.637	200465	0	1
2018.02.13	108.637	108.777	107.407	107.808	202500	0	1
2018.02.14	107.808	107.901	106.721	106.987	263736	0	1
2018.02.15	106.987	107.005	106.034	106.114	243911	0	1
2018.02.16	106.114	106.397	105.545	106.254	207370	0	1
2018.02.19	106.320	106.725	106.092	106.584	134658	0	1
2018.02.20	106.584	107.375	106.556	107.322	142734	0	1
2018.02.21	107.321	107.904	107.278	107.768	187097	0	1
2018.02.22	107.769	107.770	106.593	106.744	172388	0	1
2018.02.23	106.746	107.133	106.511	106.880	130642	0	1
2018.02.26	107.092	107.141	106.374	106.903	155079	0	1
2018.02.27	106.903	107.673	106.783	107.326	151964	0	1
2018.02.28	107.323	107.525	106.564	106.662	158660	0	1
2018.03.01	106.662	107.203	106.162	106.222	221251	0	1
2018.03.02	106.222	106.298	105.248	105.730	202116	0	1
2018.03.05	105.489	106.236	105.350	106.192	176697	0	1
2018.03.06	106.192	106.463	105.852	106.108	154568	0	1
2018.03.07	106.114	106.220	105.453	106.055	188177	0	1
2018.03.08	106.055	106.312	105.891	106.178	140168	0	1
2018.03.09	106.178	107.046	106.151	106.806	153938	0	1
2018.03.12	106.753	106.971	106.314	106.438	124765	0	0
2018.03.13	106.438	107.292	106.253	106.459	155452	0	1
2018.03.14	106.457	106.746	106.063	106.313	149847	0	1
2018.03.15	106.313	106.412	105.783	106.336	154414	0	1
2018.03.16	106.339	106.363	105.601	105.983	124553	0	1
2018.03.19	105.960	106.306	105.676	106.026	141276	0	1
2018.03.20	106.026	106.605	105.927	106.527	135255	0	1
2018.03.21	106.527	106.637	105.878	106.063	135779	0	1
2018.03.22	106.063	106.070	105.259	105.311	219551	0	1
2018.03.23	105.311	105.324	104.638	104.734	261700	0	1
2018.03.26	104.651	105.479	104.628	105.403	163046	0	1
2018.03.27	105.398	105.903	105.318	105.327	155207	0	1
2018.03.28	105.328	107.010	105.323	106.845	195795	0	1
2018.03.29	106.842	106.932	106.264	106.419	138533	0	1
2018.03.30	106.420	106.532	106.118	106.279	98888	0	1
2018.04.02	106.165	106.448	105.656	105.879	118942	0	1
2018.04.03	105.879	106.656	105.690	106.603	130439	0	1
2018.04.04	106.603	106.846	105.989	106.772	100269	0	1
2018.04.05	106.770	107.491	106.710	107.380	75912	0	1
2018.04.06	107.385	107.458	106.775	106.944	120921	0	1
2018.04.09	106.935	107.202	106.616	106.745	73969	0	1
2018.04.10	106.754	107.397	106.618	107.197	95793	0	1
2018.04.11	107.197	107.250	106.650	106.785	82648	0	1
2018.04.12	106.779	107.430	106.699	107.301	73686	0	1
2018.04.13	107.292	107.777	107.202	107.372	68247	0	1
2018.04.16	107.451	107.605	107.035	107.113	57868	0	1
2018.04.17	107.106	107.212	106.880	106.999	55398	0	1
2018.04.18	106.996	107.385	106.985	107.229	53522	0	1
2018.04.19	107.222	107.515	107.180	107.360	66959	0	1
2018.04.20	107.354	107.856	107.353	107.655	66763	0	1
2018.04.23	107.761	108.752	107.657	108.700	62850	0	1
2018.04.24	108.698	109.199	108.542	108.812	70230	0	1
2018.04.25	108.812	109.454	108.784	109.422	82335	0	1
2018.04.26	109.414	109.468	109.064	109.295	75839	0	1
2018.04.27	109.283	109.536	108.966	109.051	78944	0	1
2018.04.30	109.051	109.452	109.019	109.327	56922	0	1
2018.05.01	109.341	109.886	109.233	109.857	63993	0	1
2018.05.02	109.853	110.034	109.594	109.836	82392	0	1
2018.05.03	109.836	109.883	108.929	109.188	90856	0	1
2018.05.04	109.188	109.271	108.645	109.072	69002	0	1
2018.05.07	109.102	109.396	108.757	109.088	49927	0	1
2018.05.08	109.088	109.350	108.828	109.121	76773	0	1
2018.05.09	109.121	109.832	108.994	109.740	75378	0	1
2018.05.10	109.740	110.018	109.312	109.385	80171	0	1
2018.05.11	109.385	109.567	109.151	109.386	62375	0	1
2018.05.14	109.328	109.669	109.207	109.647	54975	0	1
2018.05.15	109.645	110.453	109.645	110.340	77518	0	1
2018.05.16	110.340	110.402	110.039	110.392	80892	0	1
2018.05.17	110.386	110.856	110.072	110.747	80080	0	1
2018.05.18	110.743	111.079	110.609	110.759	69331	0	1
2018.05.21	110.864	111.395	110.820	111.037	56468	0	1
2018.05.22	111.008	111.183	110.795	110.893	64943	0	1
2018.05.23	110.893	110.917	109.556	110.069	119079	0	1
2018.05.24	110.047	110.082	108.952	109.241	102413	0	1
2018.05.25	109.241	109.743	109.050	109.382	83460	0	1
2018.05.28	109.727	109.831	109.230	109.404	74326	0	1
2018.05.29	109.399	109.466	108.111	108.753	158356	0	1
2018.05.30	108.753	109.072	108.350	108.903	133005	0	0
2018.05.31	108.903	109.003	108.384	108.802	113170	0	1
2018.06.01	108.802	109.734	108.720	109.529	90069	0	1
2018.06.04	109.420	109.851	109.369	109.812	60130	0	0
2018.06.05	109.807	110.002	109.471	109.773	66573	0	1
2018.06.06	109.769	110.264	109.769	110.177	65864	0	1
2018.06.07	110.176	110.220	109.472	109.690	79584	0	1
2018.06.08	109.683	109.851	109.197	109.543	72008	0	1
2018.06.11	109.292	110.116	109.292	110.032	57263	0	1
2018.06.12	110.032	110.492	109.955	110.364	83394	0	1
2018.06.13	110.359	110.845	110.270	110.331	66411	0	1
2018.06.14	110.315	110.692	109.917	110.619	72170	0	1
2018.06.15	110.612	110.903	110.383	110.659	81256	0	1
2018.06.18	110.683	110.733	110.298	110.538	43450	0	1
2018.06.19	110.538	110.571	109.549	110.049	99635	0	1
2018.06.20	110.060	110.450	109.852	110.354	75044	0	1
2018.06.21	110.350	110.756	109.840	109.947	83142	0	1
2018.06.22	109.960	110.216	109.800	109.974	70083	0	1
2018.06.25	109.855	110.038	109.366	109.736	80976	0	1
2018.06.26	109.742	110.218	109.368	110.008	73717	0	1
2018.06.27	110.008	110.489	109.682	110.253	98960	0	1
2018.06.28	110.252	110.647	109.964	110.485	86392	0	1
2018.06.29	110.480	110.943	110.372	110.756	85501	0	1
2018.07.02	110.585	111.061	110.551	110.894	79842	0	1
2018.07.03	110.894	111.132	110.507	110.555	80100	0	1
2018.07.04	110.553	110.599	110.275	110.428	108972	0	1
2018.07.05	110.404	110.726	110.286	110.584	120131	0	1
2018.07.06	110.604	110.785	110.380	110.460	69193	0	1
2018.07.09	110.379	110.900	110.348	110.845	52169	0	1
2018.07.10	110.818	111.352	110.758	110.992	63708	0	1
2018.07.11	111.007	112.171	110.765	111.989	109942	0	1
2018.07.12	111.984	112.624	111.910	112.530	84294	0	1
2018.07.13	112.455	112.800	112.275	112.337	69585	0	1
2018.07.16	112.199	112.561	112.155	112.268	51195	0	1
2018.07.17	112.268	112.924	112.220	112.862	78737	0	1
2018.07.18	112.857	113.135	112.706	112.843	71329	0	0
2018.07.19	112.828	113.167	112.044	112.439	115902	0	1
2018.07.20	112.446	112.621	111.381	111.444	107125	0	1
2018.07.23	111.364	111.540	110.747	111.337	81692	0	4
2018.07.24	111.339	111.509	110.956	111.195	72021	0	6
2018.07.25	111.194	111.380	110.660	110.967	85087	0	6
2018.07.26	110.960	111.244	110.584	111.217	77596	0	4
2018.07.27	111.207	111.245	110.793	111.007	57204	0	7
2018.07.30	110.930	111.162	110.887	111.059	47517	0	3
2018.07.31	111.021	111.955	110.743	111.862	82592	0	3
2018.08.01	111.814	112.147	111.384	111.716	70957	0	4
2018.08.02	111.705	111.733	111.310	111.652	68214	0	4
2018.08.03	111.654	111.876	111.097	111.267	61965	0	5
2018.08.06	111.214	111.522	111.147	111.399	38414	0	5
2018.08.07	111.396	111.474	110.988	111.375	44592	0	6
2018.08.08	111.370	111.435	110.833	110.976	46131	0	6
2018.08.09	110.989	111.180	110.703	111.077	50650	0	8
2018.08.10	111.085	111.166	110.507	110.806	85389	0	4
2018.08.13	110.422	110.934	110.107	110.717	78746	0	6
2018.08.14	110.644	111.311	110.584	111.139	63460	0	4
2018.08.15	111.142	111.427	110.429	110.734	71645	0	4
2018.08.16	110.731	111.119	110.455	110.888	77354	0	6
2018.08.17	110.865	111.048	110.312	110.489	61326	0	3
2018.08.20	110.579	110.681	110.014	110.063	44431	0	5
2018.08.21	110.059	110.544	109.770	110.271	59042	0	5
2018.08.22	110.220	110.612	110.023	110.545	57903	0	5
2018.08.23	110.555	111.313	110.515	111.265	54830	0	3
2018.08.24	111.239	111.484	111.100	111.234	61070	0	5
2018.08.27	111.306	111.343	110.932	111.071	41536	0	4
2018.08.28	111.042	111.353	110.950	111.185	51428	0	3
2018.08.29	111.185	111.823	111.118	111.674	58596	0	5
2018.08.30	111.687	111.753	110.950	110.970	57442	0	5
2018.08.31	110.960	111.135	110.681	111.089	63016	0	5
2018.09.03	111.051	111.184	110.846	111.033	48787	0	8
2018.09.04	110.995	111.530	110.897	111.356	57573	0	5
2018.09.05	111.366	111.754	111.323	111.522	62926	0	3
2018.09.06	111.513	111.527	110.517	110.744	66655	0	5
2018.09.07	110.739	111.243	110.376	111.039	69925	0	6
2018.09.10	111.028	111.244	110.846	111.101	43279	0	4
2018.09.11	111.101	111.638	111.059	111.624	43856	0	3
2018.09.12	111.593	111.646	111.110	111.252	48667	0	4
2018.09.13	111.257	111.995	111.155	111.915	52947	0	3
2018.09.14	111.919	112.165	111.750	112.054	52907	0	6
2018.09.17	112.013	112.118	111.757	111.840	38589	0	3
2018.09.18	111.838	112.385	111.660	112.359	68801	0	5
2018.09.19	112.353	112.443	112.157	112.266	52240	0	5
2018.09.20	112.275	112.580	112.038	112.483	64267	0	5
2018.09.21	112.485	112.870	112.423	112.512	54668	0	4
2018.09.24	112.426	112.835	112.411	112.794	36196	0	5
2018.09.25	112.795	112.976	112.737	112.971	48230	0	5
2018.09.26	112.957	113.132	112.628	112.707	56884	0	5
2018.09.27	112.718	113.465	112.557	113.354	58466	0	4
2018.09.28	113.352	113.703	113.308	113.671	59006	0	4
2018.10.01	113.696	114.057	113.695	113.890	45221	0	5
2018.10.02	113.873	114.013	113.525	113.637	56983	0	4
